"id","author_last","author_first","author_full_name","title","publisher","publication_year","height_cm","width_cm","depth_cm","binding","page_count","edition_printrun","isbn_asin","editor","contributors","is_signed_inscribed","designer","description","artist_url","publisher_url","collection_grouping","tags","classification","bisac","lcc","location","accession_no","featured","image_url","price","weight_g","language","num_images","notes","custom_page_url","cataloged_date","collection"
"1344","Moriyama","Daido","Daido Moriyama","One Picture Book Two Vol 10 - Daido Moto","Nazraeli Press","2025","21.59","15.24",,"Hardcover",,"Limited Edition of 500",,,,"false",,"Part of the Nazraeli Press One Picture Book Two series, Volume 10: Daido Moto. Each One Picture Book is limited to 500 numbered copies and includes a removable, signed, original print measuring approximately 5x7 inches.",,"https://www.nazraeli.com","Photography","Limited Edition, Nazraeli Press, One Picture Book, Photography","Photobook",,,"Hudson Street Library, NYC",,,"/assets/images/books/moriyama_daido_one_picture_book_two_vol_10_daido_moto_1344.jpg",,,,,,,,"art"
"1345","Zadeh","Susan A.","Susan A. Zadeh","One Picture Book Two Vol 09 - I","Nazraeli Press","2025","21.59","15.24",,"Hardcover",,"Limited Edition of 500",,,,"false",,"Part of the Nazraeli Press One Picture Book Two series, Volume 9: I. Each One Picture Book is limited to 500 numbered copies and includes a removable, signed, original print measuring approximately 5x7 inches.",,"https://www.nazraeli.com","Photography","Limited Edition, Nazraeli Press, One Picture Book, Photography","Photobook",,,"Hudson Street Library, NYC",,,"/assets/images/books/zadeh_susan_a_one_picture_book_two_vol_09_i_1345.jpg",,,,,,,,"art"
"1346","Banning","Jan","Jan Banning","One Picture Book Two Vol 08 - The Sweating Subject","Nazraeli Press","2025","21.59","15.24",,"Hardcover",,"Limited Edition of 500",,,,"false",,"Part of the Nazraeli Press One Picture Book Two series, Volume 8: The Sweating Subject. Each One Picture Book is limited to 500 numbered copies and includes a removable, signed, original print measuring approximately 5x7 inches.",,"https://www.nazraeli.com","Photography","Limited Edition, Nazraeli Press, One Picture Book, Photography","Photobook",,,"Hudson Street Library, NYC",,,"/assets/images/books/banning_jan_one_picture_book_two_vol_08_the_sweating_subject_1346.jpg",,,,,,,,"art"
"1347","Mulno","Michael","Michael Mulno","One Picture Book Two Vol 07 - Residential Variations","Nazraeli Press","2025","21.59","15.24",,"Hardcover",,"Limited Edition of 500",,,,"false",,"Part of the Nazraeli Press One Picture Book Two series, Volume 7: Residential Variations. Each One Picture Book is limited to 500 numbered copies and includes a removable, signed, original print measuring approximately 5x7 inches.",,"https://www.nazraeli.com","Photography","Limited Edition, Nazraeli Press, One Picture Book, Photography","Photobook",,,"Hudson Street Library, NYC",,,"/assets/images/books/mulno_michael_one_picture_book_two_vol_07_residential_variations_1347.jpg",,,,,,,,"art"
"1348","Callis","Jo Ann","Jo Ann Callis","One Picture Book Two Vol 06 - Cheap Thrills","Nazraeli Press","2025","21.59","15.24",,"Hardcover",,"Limited Edition of 500",,,,"false",,"Part of the Nazraeli Press One Picture Book Two series, Volume 6: Cheap Thrills. Each One Picture Book is limited to 500 numbered copies and includes a removable, signed, original print measuring approximately 5x7 inches.",,"https://www.nazraeli.com","Photography","Limited Edition, Nazraeli Press, One Picture Book, Photography","Photobook",,,"Hudson Street Library, NYC",,,"/assets/images/books/callis_jo_ann_one_picture_book_two_vol_06_cheap_thrills_1348.jpg",,,,,,,,"art"
"1349","Ruwedel","Mark","Mark Ruwedel","One Picture Book Two Vol 05 - Studio ER","Nazraeli Press","2025","21.59","15.24",,"Hardcover",,"Limited Edition of 500",,,,"false",,"Part of the Nazraeli Press One Picture Book Two series, Volume 5: Studio E.R. Each One Picture Book is limited to 500 numbered copies and includes a removable, signed, original print measuring approximately 5x7 inches.",,"https://www.nazraeli.com","Photography","Limited Edition, Nazraeli Press, One Picture Book, Photography","Photobook",,,"Hudson Street Library, NYC",,,"/assets/images/books/ruwedel_mark_one_picture_book_two_vol_05_studio_er_1349.jpg",,,,,,,,"art"
"1350","Mendoza","Tony","Tony Mendoza","One Picture Book Two Vol 04 - Floridadogs","Nazraeli Press","2025","21.59","15.24",,"Hardcover",,"Limited Edition of 500",,,,"false",,"Part of the Nazraeli Press One Picture Book Two series, Volume 4: Floridadogs. Each One Picture Book is limited to 500 numbered copies and includes a removable, signed, original print measuring approximately 5x7 inches.",,"https://www.nazraeli.com","Photography","Limited Edition, Nazraeli Press, One Picture Book, Photography","Photobook",,,"Hudson Street Library, NYC",,,"/assets/images/books/mendoza_tony_one_picture_book_two_vol_04_floridadogs_1350.jpg",,,,,,,,"art"
"1351","Weems","Carrie Mae","Carrie Mae Weems","One Picture Book Two Vol 03 - Monument","Nazraeli Press","2025","21.59","15.24","","Hardcover","","Limited Edition of 500","9781590054949","","","false","","Part of the Nazraeli Press One Picture Book Two series, Volume 3: Monument. Each One Picture Book is limited to 500 numbered copies and includes a removable, signed, original print measuring approximately 5x7 inches.","","https://www.nazraeli.com","Photography","Limited Edition, Nazraeli Press, One Picture Book, Photography","Photobook","","","Hudson Street Library, NYC","","","/assets/images/books/Weems_One_Picture_Book_Two_Vol_03_-_Monument_9781590054949.jpg","","","","","","","","art"
"1352","Hahn","Betty","Betty Hahn","One Picture Book Two Vol 02 - The Lone Ranger","Nazraeli Press","2025","21.59","15.24",,"Hardcover",,"Limited Edition of 500",,,,"false",,"Part of the Nazraeli Press One Picture Book Two series, Volume 2: The Lone Ranger. Each One Picture Book is limited to 500 numbered copies and includes a removable, signed, original print measuring approximately 5x7 inches.",,"https://www.nazraeli.com","Photography","Limited Edition, Nazraeli Press, One Picture Book, Photography","Photobook",,,"Hudson Street Library, NYC",,,"/assets/images/books/hahn_betty_one_picture_book_two_vol_02_the_lone_ranger_1352.jpg",,,,,,,,"art"
"1353","Kenna","Michael","Michael Kenna","One Picture Book Two Vol 01 - DMZ The 38th Parallel","Nazraeli Press","2025","21.59","15.24",,"Hardcover",,"Limited Edition of 500",,,,"false",,"Part of the Nazraeli Press One Picture Book Two series, Volume 1: DMZ – The 38th Parallel. Each One Picture Book is limited to 500 numbered copies and includes a removable, signed, original print measuring approximately 5x7 inches.",,"https://www.nazraeli.com","Photography","Limited Edition, Nazraeli Press, One Picture Book, Photography","Photobook",,,"Hudson Street Library, NYC",,,"/assets/images/books/kenna_michael_one_picture_book_two_vol_01_dmz_the_38th_parallel_1353.jpg",,,,,,,,"art"
"1","Abbott","Berenice","Berenice Abbott","Documenting Science","Steidl","2012","31.0","29.5","","Hardcover","180","1st edition","9783869304311","Kurtz, Ron","Ron Kurtz, Julia Van Haaften, John Durant","false","","<p>Illustrated in tritone throughout. Fascination with the scientific advances that were rapidly changing the world motivated Berenice Abbott to use photography as ""the friendly interpreter of science"".</p><p class=""mt-6"">Documenting Science explores this work, beginning in 1939 with Abbott's early experiments with scientific imagery, continuing with science-based commercial assignments, and culminating in 1958 with the Physical Science Study Project at MIT which illustrated a new series of physics textbooks. This spectacular body of work is arguably Abbott's most innovative and creative. Both beautiful and instructive, these images often illustrate some basic scientific principle. They are a marriage of science and art, and have fundamentally changed the way thousands of students visualize complex principles of physics. Berenice Abbott, born in Springfield, Ohio in 1898, was a dominant figure in twentieth-century American photography.</p><p class=""mt-6"">Abbott moved to Paris from New York in 1921, and in 1923, after many false starts, was hired by her friend Man Ray.He was looking for an assistant who knew nothing about photography whom he could teach. Abbott learned quickly and within a year was taking her own photographs. Her first solo exhibition in 1926 was a success, and for the next 65 years Abbott mastered a wide range of subjects. Highlights of Abbott's career include the monumental project Changing New York (1935-1938), photographing rural America including US Route 1 from Maine to Florida, photographically interpreting scientific and natural phenomena, establishing the reputation of Eugène Atget, and founding the first university photography program in the United States. Steidl published the two-volume retrospective Berenice Abbott in 2008. Co-published with Commerce Graphics, New York</p>","","https://steidl.de","Photography","Music, Photographers, Photography, Science, Technology, architecture","Photographer Monograph","","","Hudson Street Library, NYC","","","/assets/images/covers/9783869304311.jpg","","","","","","","","art"
"2","Abbott","Berenice","Berenice Abbott","American Photographer","McGraw-Hill","1982","35.6","28.0","","Hardcover","255","400 Copies","","O'Neal, Hank","","true","","<p>slipcase, NOT accompanied by a 14 x 11 inch [35.6 x 28 cm.] gelatin silver photograph, Designer's Window, Bleeker Street, signed by the photographer beneath the image.</p><p class=""mt-6"">An Artpress Book, [NY], 1982. Abbott, Berenice (illustrator). Deluxe Limited edition. Folio, over 250 photos. Bound in a deep red raw silk with titling in silver on the upper cover and spine. The spine lettering is partially rubbed, otherwise a fine copy housed in a matching red silk slipcase which is slightly faded. SIGNED by the photographer on the colophon leaf and number. Accompanied with the original SIGNED gelatin silver print.</p><p class=""mt-6"">A major retrospective look at this American photographer whose career started as an assistant to Man Ray in Paris, was instrumental in documenting New York City for the WPA, and spanned over 5 decades. This deluxe edition is limited to 420 copies signed by the photographer. This is number 84 of 400 copies accompanied by a 14 x 11 inch [35.6 x 28 cm.] gelatin silver photograph, Designer's Window, Bleeker Street, signed by the photographer beneath the image, mounted on a larger archival board and framed in black wood with plexiglass, 20.5 x 24.5 inches.</p>","","","Photography","Architecture, New York City, Photographers, Photography, Science, Technology","Photographer Monograph","","","Hudson Street Library, NYC","","","","","","","","","","","art"
"3","Abbott","Berenice","Berenice Abbott","Berenice Abbott: Changing New York","New Press","1997","30.7","23.1","","Paperback","399","illustrated, reprint","9781565845565","Bonnie Yochelson","Bonnie Yochelson (Text)","false","","<p>Berenice Abbott's <em>Changing New York</em> is the fullest record of the Federal Art Project commission that defined her career: a systematic photographic survey of a city remaking itself in the 1930s.</p>
<p class=""mt-6"">Between 1935 and 1939, working under the Federal Art Project, Abbott photographed Manhattan's old tenements and elevated trains alongside the steel frames rising to replace them, using a large-format view camera to hold both foreground and skyline in sharp focus. This edition reproduces more than 300 of those duotones, arranged geographically in eight sections that trace her route through the city, alongside period maps and line drawings. Text by Bonnie Yochelson, former curator of prints and photographs at the Museum of the City of New York, draws on WPA field notes to annotate Abbott's compositional choices block by block.</p>
<p class=""mt-6"">Abbott had spent the 1920s in Paris making portraits before Eugène Atget's street photographs turned her toward the built environment as a subject in its own right. <em>Changing New York</em> is the project she is remembered for, and it set the terms for the documentary tradition that later photographers of American cities, from Walker Evans to the New Topographics, would work within.</p>","","https://thenewpress.com","Photography","Architecture, New York City, Photographers, Photography, Science, Technology","Photographer Monograph","","","Hudson Street Library, NYC","","","/assets/images/books/abbott_berenice_changing_new_york_9781565845565.jpg","","","English","","Federal Art Project (WPA) commission, 1935–1939; text by Bonnie Yochelson, Museum of the City of New York.","","2026-08-29","art"
"4","Abbott","Berenice","Berenice Abbott","Berenice Abbott","Hazan","2012","","","","Paperback","223","","9782754106078","Gaëlle Morel","Sarah Miller , Jeu de Paume (Paris) , Terri Weissman","false","","<p>This catalogue accompanied the first major European retrospective of Berenice Abbott's photography, staged at the Jeu de Paume in Paris in 2012 and traveling to the Ryerson Image Centre and the Art Gallery of Ontario in Toronto the same year.</p>
<p class=""mt-6"">Edited by curator Gaëlle Morel with essays by Sarah Miller and Terri Weissman, the book surveys Abbott's full working life: her Paris portraits of the 1920s, her advocacy for Eugène Atget's archive, the WPA-funded <em>Changing New York</em> series, and the scientific photographs she made for MIT in the 1950s and 1960s. Running 223 pages, it draws on the Ryerson Image Centre's Abbott archive and reproduces vintage prints alongside contact sheets and studio ephemera, arguing for a photographer whose work in portraiture, urban documentation, and science has rarely been shown together.</p>
<p class=""mt-6"">Abbott died in 1991 having spent six decades moving between these registers, and this catalogue was among the first to treat that range as a single body of work rather than three separate careers.</p>","","","Photography","Art, Exhibition Catalog, Photography","Photographer Monograph","","","Hudson Street Library, NYC","","","/assets/images/books/abbott_berenice_berenice_abbott_9782754106078.jpg","","","French","","Exhibition catalogue for Berenice Abbott's 2012 retrospective at the Jeu de Paume, Paris, and the Ryerson Image Centre at the Art Gallery of Ontario, Toronto.","","2026-08-29","art"
"5","Abbott","Berenice","Berenice Abbott","Paris Portraits","Steidl/Commerce Graphics, New York","2016","30.5","24.1","3.8","","368","","9783869303147","Ron Kurtz, Hank O'Neal","","false","","<p>The photographs that launched Abbott's career: portraits of artists and writers in prewar Paris, from Jean Cocteau to James Joyce This is one in a series of books to be published by Steidl that will explore Berenice Abbott’s oeuvre.</p><p class=""mt-6"">Abbott began her photographic career in Paris in 1925, taking portraits of some the most celebrated artists and writers of the day, including Marie Laurencin, Jean Cocteau, Peggy Guggenheim, Coco Chanel, Max Ernst, André Gide, Philippe Soupault and James Joyce. Within a year her work was exhibited and acclaimed. Paris Portraits 1925–1930 features the results of Abbott’s earliest photographic project and illustrates the philosophy of all her subsequent work. For this landmark book, 115 portraits of 83 subjects have been scanned from the original glass negatives, which have been printed in full.</p>","","https://steidl.de/","Photography","New York City, Paris, Photography, Portrait","Photographer Monograph","","","Hudson Street Library, NYC","","","/assets/images/covers/9783869303147.jpg","","","","","","","","art"
