"id","author_last","author_first","author_full_name","title","publisher","publication_year","height_cm","width_cm","depth_cm","binding","page_count","edition_printrun","isbn_asin","editor","contributors","is_signed_inscribed","designer","description","artist_url","publisher_url","collection_grouping","tags","classification","bisac","lcc","location","accession_no","featured","image_url","price","weight_g","language","num_images","notes","custom_page_url"
"1351","Weems","Carrie Mae","Carrie Mae Weems","One Picture Book Two Vol 03 - Monument","Nazraeli Press","2025","21.59","15.24",,"Hardcover",,"Limited Edition of 500","9781590054949",,,"false",,"Part of the Nazraeli Press One Picture Book Two series, Volume 3: Monument. Each One Picture Book is limited to 500 numbered copies and includes a removable, signed, original print measuring approximately 5x7 inches.",,"https://www.nazraeli.com","Photography","Limited Edition, Nazraeli Press, One Picture Book, Photography","Photography Photobooks",,,"Hudson Street Library, NYC",,,"/assets/images/books/Weems_One_Picture_Book_Two_Vol_03_-_Monument_9781590054949.jpg",,,,,,
"1352","Hahn","Betty","Betty Hahn","One Picture Book Two Vol 02 - The Lone Ranger","Nazraeli Press","2025","21.59","15.24",,"Hardcover",,"Limited Edition of 500",,,,"false",,"Part of the Nazraeli Press One Picture Book Two series, Volume 2: The Lone Ranger. Each One Picture Book is limited to 500 numbered copies and includes a removable, signed, original print measuring approximately 5x7 inches.",,"https://www.nazraeli.com","Photography","Limited Edition, Nazraeli Press, One Picture Book, Photography","Photography Photobooks",,,"Hudson Street Library, NYC",,,,,,,,,
"1353","Kenna","Michael","Michael Kenna","One Picture Book Two Vol 01 - DMZ The 38th Parallel","Nazraeli Press","2025","21.59","15.24",,"Hardcover",,"Limited Edition of 500",,,,"false",,"Part of the Nazraeli Press One Picture Book Two series, Volume 1: DMZ – The 38th Parallel. Each One Picture Book is limited to 500 numbered copies and includes a removable, signed, original print measuring approximately 5x7 inches.",,"https://www.nazraeli.com","Photography","Limited Edition, Nazraeli Press, One Picture Book, Photography","Photography Photobooks",,,"Hudson Street Library, NYC",,,,,,,,,
"1","Abbott","Berenice","Berenice Abbott","Documenting Science","Steidl","2012","31.0","29.5",,"Hardcover","180","1st edition","9783869304311","Kurtz, Ron","Ron Kurtz, Julia Van Haaften, John Durant","false",,"Illustrated in tritone throughout. Fascination with the scientific advances that were rapidly changing the world motivated Berenice Abbott to use photography as ""the friendly interpreter of science"". Documenting Science explores this work, beginning in 1939 with Abbott's early experiments with scientific imagery, continuing with science-based commercial assignments, and culminating in 1958 with the Physical Science Study Project at MIT which illustrated a new series of physics textbooks. This spectacular body of work is arguably Abbott's most innovative and creative. Both beautiful and instructive, these images often illustrate some basic scientific principle. They are a marriage of science and art, and have fundamentally changed the way thousands of students visualize complex principles of physics. Berenice Abbott, born in Springfield, Ohio in 1898, was a dominant figure in twentieth-century American photography. Abbott moved to Paris from New York in 1921, and in 1923, after many false starts, was hired by her friend Man Ray.He was looking for an assistant who knew nothing about photography whom he could teach. Abbott learned quickly and within a year was taking her own photographs. Her first solo exhibition in 1926 was a success, and for the next 65 years Abbott mastered a wide range of subjects. Highlights of Abbott's career include the monumental project Changing New York (1935-1938), photographing rural America including US Route 1 from Maine to Florida, photographically interpreting scientific and natural phenomena, establishing the reputation of Eugène Atget, and founding the first university photography program in the United States. Steidl published the two-volume retrospective Berenice Abbott in 2008. Co-published with Commerce Graphics, New York",,"https://steidl.de","Photography","Music, Photographers, Photography, Science, Technology, architecture","Photography Individual Photographers General Monographs",,,"Hudson Street Library, NYC",,,"/assets/images/covers/9783869304311.jpg",,,,,,
"2","Abbott","Berenice","Berenice Abbott","American Photographer","McGraw-Hill","1982","35.6","28.0",,"Hardcover","255","400 Copies",,"O'Neal, Hank",,"true",,"slipcase, NOT accompanied by a 14 x 11 inch [35.6 x 28 cm.] gelatin silver photograph, Designer's Window, Bleeker Street, signed by the photographer beneath the image. An Artpress Book, [NY], 1982. Abbott, Berenice (illustrator). Deluxe Limited edition. Folio, over 250 photos. Bound in a deep red raw silk with titling in silver on the upper cover and spine. The spine lettering is partially rubbed, otherwise a fine copy housed in a matching red silk slipcase which is slightly faded. SIGNED by the photographer on the colophon leaf and number. Accompanied with the original SIGNED gelatin silver print. A major retrospective look at this American photographer whose career started as an assistant to Man Ray in Paris, was instrumental in documenting New York City for the WPA, and spanned over 5 decades. This deluxe edition is limited to 420 copies signed by the photographer. This is number 84 of 400 copies accompanied by a 14 x 11 inch [35.6 x 28 cm.] gelatin silver photograph, Designer's Window, Bleeker Street, signed by the photographer beneath the image, mounted on a larger archival board and framed in black wood with plexiglass, 20.5 x 24.5 inches.",,,"Photography","Architecture, New York City, Photographers, Photography, Science, Technology","Photography Individual Photographers General Monographs",,,"Hudson Street Library, NYC",,,,,,,,,
"3","Abbott","Berenice","Berenice Abbott","Berenice Abbott: Changing New York","New Press","1997",,,,,"399","illustrated, reprint","9781565845565","Bonnie Yochelson",,"false",,,,,"Photography","Architecture, New York City, Photographers, Photography, Science, Technology","Photography Individual Photographers General Monographs",,,"Hudson Street Library, NYC",,,,,,,,,
"4","Abbott","Berenice","Berenice Abbott","Exhibition catalogs (Toronto. Art Gallery of Ontario / Toronto. Ryerson Image Centr)","Hazan","2012",,,,,"223",,"9782754106078","Gaëlle Morel","Sarah Miller , Jeu de Paume (Paris) , Terri Weissman","false",,,,,"Photography","Art, Exhibition Catalog, Photography","Photography Individual Photographers General Monographs",,,"Hudson Street Library, NYC",,,,,,,,,
"5","Abbott","Berenice","Berenice Abbott","Paris Portraits","Steidl/Commerce Graphics, New York","2016","30.5","24.1","3.8",,"368",,"9783869303147","Ron Kurtz, Hank O'Neal",,"false",,"The photographs that launched Abbott's career: portraits of artists and writers in prewar Paris, from Jean Cocteau to James Joyce This is one in a series of books to be published by Steidl that will explore Berenice Abbott’s oeuvre. Abbott began her photographic career in Paris in 1925, taking portraits of some the most celebrated artists and writers of the day, including Marie Laurencin, Jean Cocteau, Peggy Guggenheim, Coco Chanel, Max Ernst, André Gide, Philippe Soupault and James Joyce. Within a year her work was exhibited and acclaimed. Paris Portraits 1925–1930 features the results of Abbott’s earliest photographic project and illustrates the philosophy of all her subsequent work. For this landmark book, 115 portraits of 83 subjects have been scanned from the original glass negatives, which have been printed in full.",,"https://steidl.de/","Photography","New York City, Paris, Photography, Portrait","Photography Individual Photographers General Monographs",,,"Hudson Street Library, NYC",,,"/assets/images/covers/9783869303147.jpg",,,,,,
"6","Abenavoli","Masanao","Masanao Abenavoli","The Movement of Clouds around Mount Fuji","Spector Books","2015","34.0","24.1","2.5","Softcover","376",,"9783944669601",,"by Helmut Völter (Photographer), Masanao Abe (Photographer)","false",,"376 pages, 4 lbs. In the late 1920s, Japanese physicist Masanao Abe built an observatory with a view of Mount Fuji. From it, over the course of fifteen years, he recorded the clouds that surrounded the mountain. He was interested in the scientific question of how the air currents around Fuji could be visualized by means of film and photography. Albeit unintentionally, Abe’s motifs fit into a long iconographic tradition: the mountain and the clouds. For decades his archive was left untouched in a Tokyo garden shed. Helmut Völter, who discovered Abe’s legacy while working on his book Cloud Studies, sifted through the images of the passionate cineaste who saw a combination of individual images, moving pictures and stereo recordings as the ideal form of scientific evidence. The mere contemplation of these dynamic cloud photographs centring on snow-covered Fuji seems to lift the viewer into the air.",,"https://spectorbooks.com/","Photography","clouds, earth, mountain, time series","Individual Photographer Monograph Photography Individual Photographers General Monographs",,,"Hudson Street Library, NYC",,,"/assets/images/covers/9783944669601.jpg",,,,,,
"7","Abenavoli","Valentina","Valentina Abenavoli","Anaesthesia","AKINA Books","2016","23.0","25.0","6.0","Softcover","212","500 Copies","9786000021801",,,"true",,"curated and edited by Valentina Abenavoli, signed, edition of 500 copies. With a text by Veronique Pin Fat. Rather than a traditional photo book, Valentina Abenavoli’s “anaesthesia” is a care- and thoughtful recontextualisation of images of war and terror. Words from writers such as T.S. Eliot, Rousseau, Zizek and screenshots from war footage and execution videos are edited and arranged to form an engaging narrative. “Anaesthesia is a lament of several voices, a symphony of the evil in us, cinematically edited screenshots from videos, an engagement with the media, an open criticism to war and terrorism, a declaration of neutrality, an act of rebellion to the ego, where one stands alone prevented to feel anything else beyond his own finitude. Nothing would be more painful than not suffering anymore, dropping the burden of sensations, withdrawing from living and bonding. In the lyricism of the agony of mind, in the longing for a break in the inner solitude, what is more ambiguous than the desire to feel others? When confronted with others, personal pleasure as much as personal pain become absolute and universal. What remains is the love for horror and the horror of love.”",,"https://akinabooks.com/",,,,,,,,,,,,,,,
"8","Abercrombie","Gertrude","Gertrude Abercrombie","Gertrude Abercrombie","Karma, New York","2018","24.1","20.3","5.1","Hardcover","488","new.","9781949172027",,"Robert Storr (Author), Susan Weininger (Author), Robert Cozzolino (Author), Dinah Livingston (Author), Studs Terkel (Author), Dan Nadel (Editor), Gertrude Abercrombie (Artist)","false",,"4.4 pounds. This is the most comprehensive book ever published on the Chicago surrealist Gertrude Abercrombie (1909–77), a key figure in midcentury American surrealism. From the late 1930s until her death, Abercrombie made paintings populated by objects of personal significance―moons, towers, cats, pennants, Victorian furniture, shells, snails and doors―to create allegories for her own often precarious psychological states. Often presiding over these symbols was Abercrombie herself, who appears in numerous pictures as proud observer or witchy caricature. Abercrombie exhibited in Chicago and New York in the 1940s and ‘50s, and her salon became a center of Midwestern culture, hosting jazz musicians (such as her close friend Dizzy Gillespie), writers and artists. This book includes new scholarship by Robert Cozzolino a memoir of Abercrombie by Robert Storr the artist's own writing a definitive text by art historian Susan Weininger and a memoir by the artist's daughter, Dinah Livingston.",,,"Art","New York City, paintings","Individual Artist Monographs",,,"Clipper",,,"/assets/images/covers/9781949172027.jpg",,,,,,
"9","Ackerman","Rita","Rita Ackerman","Rita Ackermann & Andro Wekua: Chapter 4","Fergus McCaffrey, Case Publishing","2021","39.0","30.0",,"Softcover","76","1000","9784908526428",,"Essay by Gianni Jetzer","false",,"red mylar, perfect binding, offset printed, color, Chapter 4” is published in conjunction with an exhibition of the same title at Fergus McCaffrey Tokyo (May 1 – July 3, 2021). It was in 2002 that Swiss-based Georgian artist Andro Wekua and New York-based Hungarian artist Rita Ackermann were introduced and began a fruitful creative collaboration with each other. Their remote communication, fuelled by mutual experiences of pictures, music, poetry and plain talk, resulted in the publication of zine-like art books – first self-published (“Chapter 1”), then published by Swiss publisher Nieves (“Chapter 2” and “Chapter 3”). This “Chapter 4”, published by Fergus McCaffrey and Tokyo-based Case Publishing, continues serving as a platform to showcase Ackermann’s and Wekua’s mutual artistic fruits. The large-format book includes paintings, drawings and collages of the two artists, created between 2008 and 2021. “Ackermann and Wekua are part of a lineage that includes their fellow ‘Easterners’ Georg Baselitz and Sigmar Polke, in that they borrow widely from folk and fairy tales, invoke high and low culture, and navigate a path between state-mandated realism and the perceived allure of American gestural abstraction. Further, it is impossible not to reference two earlier displaced Europeans: Willem de Kooning and Mark Rothko, who seem to provide material and spiritual nutrition in finding a path between figuration, landscape, and pure abstraction. Wekua begins with collages of animals, palm trees, inwardly consumed adolescents, and abandoned domestic spaces that become gradually obliterated and transformed under layers of bright pinks, purples, acid yellows, turquoises, and magentas that evoke the color palette of Rothko. His vibrant hues contain all of the elder artist’s contradictions in the apparent elation and the tugging sense of desperation. It is a personal art drawn from a specific place and time, but which has universal resonance despite or because of its stubborn evasiveness. Though Wekua’s scale of works and methods are significantly different, both feel psychically fraught and born of struggle. Scraped down and distressed in the making, Wekua’s means are very evident to behold loaded with materials and meaning. Portraiture and self-portraiture are amongst Wekua’s most pressing concerns, and a sense of unease and discomfort is evoked that whispers of alienation and longing. (…) Ackermann shares the same layering, coding, and disclosure of source imagery, which often appears distracting and at odds with itself, perhaps reflecting a layer of self-defense against prying eyes and pervasive surveillance. ” The book also includes an essay by curator Gianni Jetzer. All texts are included in English and Japanese translation",,"https://case-publishing.jp","Art","Artists' Books, Berlin, Drawing, Fashion, New York City, Painting, Art, colab, covid","Artist Book",,,"Clipper",,,,,,,,,
